"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USC00200228","ANN ARBOR SE, MI US","2018-01-06","0.00",,"6",,"8","-6","-5",
"USC00200228","ANN ARBOR SE, MI US","2018-01-07","0.00","0.0","6",,"13","-7","6",
"USC00200228","ANN ARBOR SE, MI US","2018-01-08","0.25","2.1","8",,"33","6","33",
"USC00200228","ANN ARBOR SE, MI US","2018-01-09","0.01","0.1","7",,"39","24","28",
"USC00200228","ANN ARBOR SE, MI US","2018-01-10","0.00",,"6",,"39","25","35",
"USC00200228","ANN ARBOR SE, MI US","2018-01-11","0.04",,"2",,"50","25","50",
"USC00200228","ANN ARBOR SE, MI US","2018-01-12","0.15","0.0","0",,"56","33","33",
"USC00200228","ANN ARBOR SE, MI US","2018-01-13","0.21","1.6","1",,"33","8","8",
"USC00200228","ANN ARBOR SE, MI US","2018-01-14","0.01","0.1","1",,"17","3","7",
"USC00200228","ANN ARBOR SE, MI US","2018-01-15","0.02","0.3","1",,"19","6","14",
"USC00200228","ANN ARBOR SE, MI US","2018-01-16","0.10","2.4","3",,"21","12","12",
"USC00200228","ANN ARBOR SE, MI US","2018-01-17","0.03","0.9","4",,"15","2","4",
"USC00200228","ANN ARBOR SE, MI US","2018-01-18","0.00","0.0","3",,"28","4","14",
"USC00200228","ANN ARBOR SE, MI US","2018-01-19","0.00",,"2",,"30","13","21",
"USC00200228","ANN ARBOR SE, MI US","2018-01-20","0.00",,"2",,"36","21","30",
"USC00200228","ANN ARBOR SE, MI US","2018-01-21","0.00",,"1",,"44","30","35",
"USC00200228","ANN ARBOR SE, MI US","2018-01-22","0.22",,"0",,"41","35","39",
"USC00200228","ANN ARBOR SE, MI US","2018-01-23","0.34",,,,"53","36","36",
"USC00200228","ANN ARBOR SE, MI US","2018-01-24","0.02","0.0","0",,"37","25","25",
"USC00200228","ANN ARBOR SE, MI US","2018-01-25","0.00","0.0","0",,"29","24","26",
"USC00200228","ANN ARBOR SE, MI US","2018-01-26","0.00","0.0","0",,"34","20","20",
"USC00200228","ANN ARBOR SE, MI US","2018-01-27","0.00","0.0","0",,"53","20","44",
"USC00200228","ANN ARBOR SE, MI US","2018-01-28","0.02",,,,"53","26","28",
"USC00200228","ANN ARBOR SE, MI US","2018-01-29","0.03","0.4","0",,"48","27","27",
"USC00200228","ANN ARBOR SE, MI US","2018-01-30","0.16","2.5","2",,"28","14","15",
"USC00200228","ANN ARBOR SE, MI US","2018-01-31","0.00","0.0","2",,"27","15","27",
"USC00200228","ANN ARBOR SE, MI US","2018-02-01","0.00",,"1",,"41","27","32",
"USC00200228","ANN ARBOR SE, MI US","2018-02-02","0.00","0.0","0",,"37","8","8",
"USC00200228","ANN ARBOR SE, MI US","2018-02-03","0.00","0.0","0",,"20","8","18",
"USC00200228","ANN ARBOR SE, MI US","2018-02-04","0.08","1.1","1",,"34","18","30",
"USC00200228","ANN ARBOR SE, MI US","2018-02-05","0.23","3.7","5",,"34","4","11",
"USC00200228","ANN ARBOR SE, MI US","2018-02-06","0.09","1.1","5",,"21","3","3",
"USC00200228","ANN ARBOR SE, MI US","2018-02-07","0.14","2.1","7",,"26","3","17",
"USC00200228","ANN ARBOR SE, MI US","2018-02-08","0.04",,"6",,"28","5","11",
"USC00200228","ANN ARBOR SE, MI US","2018-02-09","0.14","2.2","8",,"23","11","16",
"USC00200228","ANN ARBOR SE, MI US","2018-02-10","0.53","5.8","12",,"26","16","20",
"USC00200228","ANN ARBOR SE, MI US","2018-02-11","0.21","1.9","12",,"23","20","23",
"USC00200228","ANN ARBOR SE, MI US","2018-02-12","0.17","0.4","11",,"28","11","12",
"USC00200228","ANN ARBOR SE, MI US","2018-02-13","0.00","0.0","11",,"32","5","7",
"USC00200228","ANN ARBOR SE, MI US","2018-02-14","0.00","0.0","10",,"31","7","16",
"USC00200228","ANN ARBOR SE, MI US","2018-02-15","0.00","0.0","8",,"45","16","41",
"USC00200228","ANN ARBOR SE, MI US","2018-02-16","0.09","0.0","5",,"46","31","31",
"USC00200228","ANN ARBOR SE, MI US","2018-02-17","0.00","0.0","5",,"34","12","23",
"USC00200228","ANN ARBOR SE, MI US","2018-02-18","0.01","0.2","4",,"34","23","28",
"USC00200228","ANN ARBOR SE, MI US","2018-02-19","0.02","0.0","4",,"36","26","33",
"USC00200228","ANN ARBOR SE, MI US","2018-02-20","1.53","0.0","0",,"55","33","52",
"USC00200228","ANN ARBOR SE, MI US","2018-02-21","0.90","0.0","0",,"63","37","37",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-01","0.00","0.0","5",,"36","16","18",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-02","0.00","0.0","5",,"28","10","12",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-03","0.00","0.0","4",,"27","10","13",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-04","0.00","0.0","4",,"30","13","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-05","0.00","0.0","4",,"31","13","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-06","0.00","0.0","4",,"35","15","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-07","0.00","0.0","4",,"36","26","27",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-08","0.00","0.0","4",,"37","19","22",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-09","0.00","0.0","4",,"37","21","34",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-10","0.00","0.0","2",,"48","20","24",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-11","0.58","0.0","1",,"42","22","37",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-12","0.00","0.0","0",,"57","36","42",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-13","0.47","0.0","0",,"60","35","36",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-14","0.20","0.0","0",,"40","20","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-15","0.00","0.0","0",,"27","11","14",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-16","0.00","0.0","0",,"32","14","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-17","0.00","0.0","0",,"39","20","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-18","0.00","0.0","0",,"38","13","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-19","0.00","0.0","0",,"37","15","34",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-20","0.00","0.0","0",,"49","14","14",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-21","0.00","0.0","0",,"24","13","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-22","0.05","0.5","1",,"19","-7","-5",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-23","0.00","0.0","1",,"14","-5","3",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-24","0.03","1.0","2",,"18","3","6",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-25","0.06","0.5","2",,"22","6","13",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-26","0.09","2.0","3",,"21","12","19",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-27","0.00","0.0","3",,"29","10","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-28","0.40","1.5","3",,"35","14","33",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-29","0.23","0.0","1",,"46","32","38",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-30","0.85","0.0","0",,"61","36","47",
"USC00200220","ANN ARBOR 1 W, MI US","2013-01-31","0.18","1.5","2",,"53","18","19",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-01","0.04","0.5","1",,"24","9","14",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-02","0.06","1.0","2",,"20","5","14",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-03","0.05","0.5","3",,"24","0","8",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-04","0.02","0.2","3",,"23","6","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-05","0.07","1.5","4",,"24","8","14",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-06","0.01","0.2","3",,"28","9","16",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-07","0.00","0.0","2",,"33","15","25",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-08","0.28","2.5","3",,"39","24","26",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-09","0.00","0.0","3",,"29","4","13",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-10","0.00","0.0","3",,"32","12","23",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-11","0.13","0.0","0",,"45","22","38",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-12","0.00","0.0","0",,"41","27","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-13","0.00","0.0","0",,"33","23","24",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-14","0.00","0.0","0",,"42","23","30",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-15","0.00","0.0","0",,"40","22","23",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-16","0.00","0.0","0",,"31","14","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-17","0.05","0.5","1",,"26","5","13",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-18","0.00","0.0","0",,"26","11","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-19","0.16","0.0","0",,"47","20","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-20","0.05","0.5","1",,"31","12","15",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-21","0.02","0.1","1",,"22","14","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-22","0.16","1.0","2",,"27","18","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-23","0.06","0.5","2",,"34","20","27",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-24","0.00","0.0","2",,"36","18","24",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-25","0.00","0.0","1",,"37","15","26",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-26","0.00","0.0","0",,"42","20","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-27","1.10","5.5","6",,"35","27","31",
"USC00200220","ANN ARBOR 1 W, MI US","2013-02-28","0.10","0.5","5",,"36","30","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-01","0.00","0.0","4",,"38","23","24",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-02","0.02","0.0","3",,"28","20","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-03","0.00","0.0","3",,"27","15","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-04","0.00","0.0","3",,"32","8","17",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-05","0.00","0.0","3",,"39","17","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-06","0.00","0.0","3",,"36","21","30",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-07","0.00","0.0","3",,"42","29","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-08","0.00","0.0","3",,"38","17","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-09","0.00","0.0","2",,"46","21","30",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-10","0.00","0.0","0",,"43","30","40",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-11","0.02","0.0","0",,"63","39","47",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-12","0.22","0.0","0",,"52","31","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-13","0.09","1.0","1",,"37","22","22",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-14","0.02","0.2","1",,"33","17","21",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-15","0.00","0.0","0",,"43","21","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-16","0.23","1.5","2",,"41","25","25",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-17","0.00","0.0","2",,,"16","22",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-18","0.00","0.0","0",,"34","19","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-19","0.08","0.2","0",,"36","20","20",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-20","0.00","0.0","0",,"28","19","22",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-21","0.00","0.2","0",,"30","12","18",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-22","0.00","0.0","0",,"32","17","28",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-23","0.00","0.0","0",,"42","18","26",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-24","0.00","0.0","0",,"38","21","27",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-25","0.00","0.0","0",,"37","26","30",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-26","0.00","0.0","0",,"41","29","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-27","0.00","0.0","0",,"48","27","31",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-28","0.00","0.0","0",,"50","26","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-29","0.00","0.0","0",,"53","25","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-30","0.00","0.0","0",,"53","23","37",
"USC00200220","ANN ARBOR 1 W, MI US","2013-03-31","0.00","0.0","0",,"57","36","40",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-01","0.00","0.0","0",,"60","25","30",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-02","0.00","0.0","0",,"42","19","27",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-03","0.00","0.0","0",,"43","20","26",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-04","0.00","0.0","0",,"44","22","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-05","0.00","0.0","0",,"57","30","37",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-06","0.00","0.0","0",,"50","29","32",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-07","0.00","0.0","0",,"58","31","54",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-08","0.00","0.0","0",,"57","35","40",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-09","0.12","0.0","0",,"67","39","42",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-10","0.22","0.0","0",,"55","38","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-11","1.45","0.0","0",,"46","35","36",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-12","0.50","0.0","0",,"40","35","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-13","0.00","0.0","0",,"44","34","36",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-14","0.02","0.0","0",,"44","29","35",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-15","0.02","0.0","0",,"49","33","45",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-16","0.28","0.0","0",,"69","44","46",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-17","0.00","0.0","0",,"62","38","42",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-18","0.65","0.0","0",,"57","40","52",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-19","0.92","0.0","0",,"77","39","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-20","0.04","0.2","0",,"42","27","31",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-21","0.00","0.0","0",,"42","20","34",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-22","0.00","0.0","0",,"48","29","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-23","0.00","0.0","0",,"62","36","48",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-24","0.70","0.0","0",,"71","33","35",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-25","0.14","0.0","0",,"43","27","38",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-26","0.06","0.0","0",,"53","26","42",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-27","0.00","0.0","0",,"60","33","47",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-28","0.00","0.0","0",,"69","46","50",
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-29","0.20","0.0","0",,"55","49","52","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-04-30","0.00","0.0","0",,"70","49","58","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-01","0.00","0.0","0",,"74","47","59",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-02","0.00","0.0","0",,"81","51","61",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-03","0.00","0.0","0",,"78","53","63",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-04","0.00","0.0","0",,"65","53","60",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-05","0.00","0.0","0",,"72","49","56",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-06","0.00","0.0","0",,"72","44","55",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-07","0.00","0.0","0",,"74","46","60",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-08","0.00","0.0","0",,"75","49","59",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-09","0.00","0.0","0",,"82","48","63",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-10","0.25","0.0","0",,"82","56","69",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-11","0.00","0.0","0",,"71","40","43",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-12","0.00","0.0","0",,"63","33","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-13","0.00","0.0","0",,"51","25","39",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-14","0.00","0.0","0",,"56","37","49",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-15","0.00","0.0","0",,"79","47","75","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-16","0.00","0.0","0",,"85","46","65","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-17","0.00","0.0","0",,"85","47","54",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-18","0.00","0.0","0",,"74","52","59",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-19","0.00","0.0","0",,"80","53","65",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-20","0.00","0.0","0",,"86","58","69",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-21","0.00","0.0","0",,"91","67","72",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-22","0.00","0.0","0",,"85","63","64","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-23","0.10","0.0","0",,"82","55","60","0.0"
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-24","0.08","0.0","0",,"66","36","41",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-25","0.00","0.0","0",,"56","33","48",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-26","0.00","0.0","0",,"65","34","54",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-27","0.00","0.0","0",,"70","42","53",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-28","0.58","0.0","0",,"59","46","52",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-29","0.08","0.0","0",,"78",,"67",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-30","0.00","0.0","0",,"83","60","71",
"USC00200220","ANN ARBOR 1 W, MI US","2013-05-31","0.34","0.0","0",,"87","64","72",
"USC00200220","ANN ARBOR 1 W, MI US","2013-06-01","0.35","0.0","0",,"81","60","64",
"USC00200220","ANN ARBOR 1 W, MI US","2013-06-02","0.00","0.0","0",,"79","60","63",
"USC00200220","ANN ARBOR 1 W, MI US","2013-06-03","0.00","0.0","0",,"72","39","51",
"USC00200220","ANN ARBOR 1 W, MI US","2013-06-04","0.00","0.0","0",,"66","43","56",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-01","0.00","0.0","5",,"33","18","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-02","0.00","0.0","5",,"25","13","23",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-03","0.00","0.0","5",,"28","14","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-04","0.00","0.0","5",,"30","22","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-05","0.00","0.0","5",,"31","17","28",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-06","0.05","1.0","5",,"35","28","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-07","0.00","0.0","4",,"35","29","30","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-08","0.00","0.0","4",,"35","22","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-09","0.00","0.0","2",,"46","27","42",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-10","0.00","0.0","1",,"42","25","36",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-11","0.73","0.0","0",,"57","34","51",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-12","0.00","0.0","0",,"59","43","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-13","0.67","0.0","0",,"54","35","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-14","0.08","0.1","0",,"35","22","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-15","0.00","0.0","0",,"30","13","27",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-16","0.00","0.0","0",,"38","19","35",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-17","0.00","0.0","0",,"37","27","27",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-18","0.00","0.0","0",,"33","16","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-19","0.00","0.0","0",,"47","32","45",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-20","0.00","0.0","0",,"45","16","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-21","0.07","2.3","1",,"18","9","9",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-22","0.01","0.1","1",,"11","-3","8",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-23","0.02","0.2","1",,"17","4","14",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-24","0.03","0.5","1",,"20","7","14",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-25","0.16","2.7","4",,"20","11","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-26","0.06","1.6","4",,"27","18","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-27","0.01","0.1","3",,"27","13","25","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-28","0.54","2.5","2",,"45","24","43","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-29","0.47","0.0","0",,"54","34","54",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-30","0.59","0.0","0",,"60","49","50",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-01-31","0.32","4.5","3",,"50","18","18",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-01","0.10","2.7","4",,"18","11","11",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-02","0.10","3.3","6",,"23","8","17",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-03","0.02","0.4","4",,"22","4","19",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-04","0.12","3.8","7",,"23","15","21","0.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-05","0.03","0.5","5",,"26","13","24",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-06","0.01","0.2","4",,"32","14","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-07","0.00","0.0","2",,"38","21","32",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-08","0.34","3.3","4",,"32","25","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-09","0.00","0.0","4",,"31","9","26",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-10","0.00","0.0","3",,"38","20","36","0.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-11","0.16","0.0","0",,"44","33","33",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-12","0.00","0.1","0",,"33","29","31",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-13","0.00","0.0","0",,"40","25","34",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-14","0.01","0.2","0",,"39","27","37",
"USC00200230","ANN ARBOR U OF MICH, MI US","2013-02-15","0.00","0.0","0",,"37","24","26",
